MUNICIPIO,HORA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MANHANA
PASTO (CT),TARDE
PASTO (CT),MADRUGADA
PASTO (CT),MADRUGADA
PASTO (CT),NOCHE
CUCUTA (CT),MADRUGADA
CUCUTA (CT),TARDE
ARMENIA (CT),MOVILIZACIONVESPERTINA
ARMENIA (CT),MANHANA
ARMENIA (CT),MANHANA
CALARCA,TARDE
CIRCASIA,MANHANA
MONTENEGRO,MANHANA
DOSQUEBRADAS,MOVILIZACIONMATUTINA
DOSQUEBRADAS,MADRUGADA
PEREIRA (CT),MANHANA
PEREIRA (CT),NOCHE
BARRANCABERMEJA,MANHANA
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),NOCHE
FLORIDABLANCA,MANHANA
FLORIDABLANCA,MOVILIZACIONVESPERTINA
FLORIDABLANCA,MOVILIZACIONVESPERTINA
FLORIDABLANCA,MADRUGADA
GIRON,NOCHE
PIEDECUESTA,TARDE
SINCELEJO (CT),MANHANA
IBAGUE (CT),ALMUERZO
CAICEDONIA,NOCHE
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),ALMUERZO
CALI (CT),MANHANA
VALLEDUPAR (CT),NOCHE
CALI (CT),TARDE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MANHANA
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),TARDE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),ALMUERZO
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MADRUGADA
GUADALAJARA DE BUGA,TARDE
GUADALAJARA DE BUGA,TARDE
GUADALAJARA DE BUGA,NOCHE
JAMUNDI,MANHANA
EL SANTUARIO,MOVILIZACIONVESPERTINA
ITAGUI,MOVILIZACIONVESPERTINA
ITAGUI,NOCHE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MANHANA
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),NOCHE
BARRANQUILLA (CT),MANHANA
BARRANQUILLA (CT),MADRUGADA
BARRANQUILLA (CT),MOVILIZACIONVESPERTINA
BARRANQUILLA (CT),MOVILIZACIONVESPERTINA
DUITAMA,ALMUERZO
LA CAPILLA,MADRUGADA
SANTA ROSA DE VITERBO,MANHANA
TUNJA (CT),ALMUERZO
FLORENCIA (CT),MANHANA
FLORENCIA (CT),MANHANA
MIRANDA,MANHANA
POPAYAN (CT),MANHANA
POPAYAN (CT),NOCHE
POPAYAN (CT),MOVILIZACIONMATUTINA
POPAYAN (CT),MADRUGADA
VILLA RICA,MOVILIZACIONVESPERTINA
BOSCONIA,NOCHE
EL COPEY,MANHANA
SAN MARTIN,ALMUERZO
VALLEDUPAR (CT),MOVILIZACIONVESPERTINA
VALLEDUPAR (CT),NOCHE
VALLEDUPAR (CT),NOCHE
VALLEDUPAR (CT),NOCHE
MONTERIA (CT),NOCHE
MONTERIA (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MOVILIZACIONMATUTINA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
SOPO,TARDE
RIOHACHA (CT),MANHANA
VILLANUEVA,NOCHE
LA PLATA,MADRUGADA
LA PLATA,MADRUGADA
NEIVA (CT),NOCHE
PALERMO,MADRUGADA
PITALITO,ALMUERZO
CIENAGA,ALMUERZO
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),TARDE
SANTA MARTA (CT),NOCHE
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),MADRUGADA
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
IPIALES,MADRUGADA
PASTO (CT),ALMUERZO
PASTO (CT),ALMUERZO
PASTO (CT),MANHANA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MADRUGADA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),TARDE
PASTO (CT),MADRUGADA
PASTO (CT),TARDE
PASTO (CT),ALMUERZO
PASTO (CT),MADRUGADA
PASTO (CT),ALMUERZO
PASTO (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),NOCHE
CUCUTA (CT),NOCHE
DOSQUEBRADAS,NOCHE
DOSQUEBRADAS,NOCHE
PEREIRA (CT),MOVILIZACIONVESPERTINA
PEREIRA (CT),MOVILIZACIONVESPERTINA
PEREIRA (CT),MOVILIZACIONVESPERTINA
PEREIRA (CT),MOVILIZACIONVESPERTINA
PEREIRA (CT),NOCHE
SANTA ROSA DE CABAL,NOCHE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),MADRUGADA
BUCARAMANGA (CT),MADRUGADA
BUCARAMANGA (CT),MADRUGADA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),MADRUGADA
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),NOCHE
FLORIDABLANCA,MANHANA
GIRON,MADRUGADA
GIRON,MADRUGADA
PIEDECUESTA,TARDE
PIEDECUESTA,ALMUERZO
SINCELEJO (CT),TARDE
IBAGUE (CT),TARDE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),ALMUERZO
CALI (CT),MANHANA
CALI (CT),TARDE
CALI (CT),TARDE
CALI (CT),MANHANA
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),NOCHE
CALI (CT),TARDE
CALI (CT),MADRUGADA
CALI (CT),TARDE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MADRUGADA
CALI (CT),MOVILIZACIONVESPERTINA
YUMBO,MOVILIZACIONVESPERTINA
CAUCASIA,MANHANA
ENVIGADO,MOVILIZACIONVESPERTINA
ITAGUI,NOCHE
ITAGUI,MADRUGADA
LA ESTRELLA,MADRUGADA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),TARDE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),NOCHE
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
ARAUCA (CT),NOCHE
BARRANQUILLA (CT),MANHANA
BARRANQUILLA (CT),TARDE
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),NOCHE
CARTAGENA (CT),MANHANA
CARTAGENA (CT),TARDE
CHIQUINQUIRA,MADRUGADA
DUITAMA,TARDE
MUZO,TARDE
SOGAMOSO,TARDE
TUNJA (CT),TARDE
MANIZALES (CT),TARDE
MANIZALES (CT),TARDE
MANIZALES (CT),NOCHE
FLORENCIA (CT),ALMUERZO
FLORENCIA (CT),NOCHE
YOPAL (CT),MANHANA
POPAYAN (CT),ALMUERZO
VALLEDUPAR (CT),MOVILIZACIONVESPERTINA
VALLEDUPAR (CT),ALMUERZO
VALLEDUPAR (CT),NOCHE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONMATUTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),NOCHE
SOACHA,MADRUGADA
RIOHACHA (CT),TARDE
RIOHACHA (CT),TARDE
RIOHACHA (CT),MADRUGADA
CAMPOALEGRE,MANHANA
NEIVA (CT),MOVILIZACIONVESPERTINA
PALERMO,ALMUERZO
EL BANCO,MOVILIZACIONVESPERTINA
SANTA MARTA (CT),MOVILIZACIONVESPERTINA
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),MANHANA
SANTA MARTA (CT),MANHANA
ACACIAS,TARDE
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),MADRUGADA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MADRUGADA
PASTO (CT),MANHANA
PASTO (CT),NOCHE
CUCUTA (CT),NOCHE
CUCUTA (CT),NOCHE
CUCUTA (CT),MANHANA
CUCUTA (CT),TARDE
CUCUTA (CT),ALMUERZO
VILLA DEL ROSARIO,MANHANA
ARMENIA (CT),MOVILIZACIONVESPERTINA
ARMENIA (CT),ALMUERZO
ARMENIA (CT),NOCHE
ARMENIA (CT),MANHANA
DOSQUEBRADAS,MANHANA
DOSQUEBRADAS,TARDE
PEREIRA (CT),MANHANA
PEREIRA (CT),NOCHE
SANTA ROSA DE CABAL,TARDE
BARRANCABERMEJA,NOCHE
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),MANHANA
CHINCHINA,MANHANA
BUCARAMANGA (CT),MANHANA
FLORIDABLANCA,MANHANA
FLORIDABLANCA,MOVILIZACIONVESPERTINA
PIEDECUESTA,ALMUERZO
SINCELEJO (CT),TARDE
SINCELEJO (CT),NOCHE
IBAGUE (CT),TARDE
IBAGUE (CT),NOCHE
IBAGUE (CT),TARDE
IBAGUE (CT),MADRUGADA
IBAGUE (CT),MANHANA
IBAGUE (CT),MADRUGADA
IBAGUE (CT),TARDE
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),MOVILIZACIONVESPERTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),MANHANA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),NOCHE
CALI (CT),MANHANA
CALI (CT),TARDE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),NOCHE
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),ALMUERZO
DAGUA,TARDE
EL CERRITO,MANHANA
PALMIRA,MANHANA
ROLDANILLO,MOVILIZACIONVESPERTINA
VIJES,MANHANA
YUMBO,MOVILIZACIONVESPERTINA
BELLO,NOCHE
ENVIGADO,TARDE
ENVIGADO,MADRUGADA
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),ALMUERZO
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),MADRUGADA
BARRANQUILLA (CT),TARDE
ARJONA,MOVILIZACIONVESPERTINA
ARJONA,MOVILIZACIONVESPERTINA
GARAGOA,MADRUGADA
GARAGOA,MADRUGADA
SOGAMOSO,MADRUGADA
CHINCHINA,MANHANA
MANIZALES (CT),MOVILIZACIONVESPERTINA
MANIZALES (CT),NOCHE
MANIZALES (CT),TARDE
VILLAMARIA,MADRUGADA
FLORENCIA (CT),MADRUGADA
YOPAL (CT),MANHANA
MIRANDA,NOCHE
POPAYAN (CT),NOCHE
POPAYAN (CT),ALMUERZO
POPAYAN (CT),MOVILIZACIONVESPERTINA
VALLEDUPAR (CT),NOCHE
VALLEDUPAR (CT),NOCHE
MONTELIBANO,TARDE
MONTERIA (CT),TARDE
MONTERIA (CT),MANHANA
MONTERIA (CT),MADRUGADA
SAHAGUN,MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
CAJICA,TARDE
RIOHACHA (CT),MANHANA
VILLANUEVA,MOVILIZACIONVESPERTINA
GARZON,MOVILIZACIONVESPERTINA
ISNOS,ALMUERZO
NEIVA (CT),ALMUERZO
NEIVA (CT),MANHANA
NEIVA (CT),MANHANA
NEIVA (CT),MANHANA
NEIVA (CT),TARDE
SANTA MARTA (CT),TARDE
SAN MARTIN,MADRUGADA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),ALMUERZO
PASTO (CT),NOCHE
PASTO (CT),MADRUGADA
PASTO (CT),NOCHE
PASTO (CT),MADRUGADA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),TARDE
PASTO (CT),ALMUERZO
PASTO (CT),MADRUGADA
PASTO (CT),NOCHE
SAN ANDRES DE TUMACO,MADRUGADA
CUCUTA (CT),TARDE
CUCUTA (CT),NOCHE
CUCUTA (CT),NOCHE
CUCUTA (CT),MOVILIZACIONVESPERTINA
PAMPLONA,TARDE
MOCOA (CT),MOVILIZACIONVESPERTINA
VILLAGARZON,TARDE
ARMENIA (CT),MOVILIZACIONVESPERTINA
ARMENIA (CT),MANHANA
CALARCA,NOCHE
CALARCA,MANHANA
CIRCASIA,MOVILIZACIONVESPERTINA
PIJAO,MOVILIZACIONVESPERTINA
DOSQUEBRADAS,MADRUGADA
PEREIRA (CT),MANHANA
PEREIRA (CT),MOVILIZACIONVESPERTINA
PEREIRA (CT),NOCHE
PEREIRA (CT),MOVILIZACIONVESPERTINA
PEREIRA (CT),MADRUGADA
PEREIRA (CT),MADRUGADA
SAN ANDRES (CT),MOVILIZACIONVESPERTINA
BARRANCABERMEJA,NOCHE
BARRANCABERMEJA,NOCHE
BARRANCABERMEJA,MADRUGADA
BARRANCABERMEJA,TARDE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),NOCHE
FLORIDABLANCA,MOVILIZACIONVESPERTINA
FLORIDABLANCA,NOCHE
FLORIDABLANCA,NOCHE
FLORIDABLANCA,MANHANA
FLORIDABLANCA,MOVILIZACIONVESPERTINA
GIRON,ALMUERZO
GIRON,MANHANA
GIRON,TARDE
GIRON,TARDE
GIRON,ALMUERZO
RIONEGRO,NOCHE
SINCELEJO (CT),MANHANA
SINCELEJO (CT),ALMUERZO
IBAGUE (CT),MANHANA
IBAGUE (CT),ALMUERZO
IBAGUE (CT),ALMUERZO
IBAGUE (CT),MADRUGADA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MANHANA
CALI (CT),NOCHE
CALI (CT),MANHANA
CALI (CT),NOCHE
CALI (CT),NOCHE
CALI (CT),ALMUERZO
CALI (CT),NOCHE
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),MADRUGADA
CALI (CT),TARDE
GUADALAJARA DE BUGA,NOCHE
PALMIRA,MOVILIZACIONVESPERTINA
PALMIRA,ALMUERZO
PRADERA,MOVILIZACIONVESPERTINA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),TARDE
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),MANHANA
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),ALMUERZO
MALAMBO,NOCHE
CARTAGENA (CT),MOVILIZACIONVESPERTINA
CARTAGENA (CT),MOVILIZACIONVESPERTINA
CHISCAS,MOVILIZACIONVESPERTINA
DUITAMA,MADRUGADA
PAIPA,MOVILIZACIONVESPERTINA
MANIZALES (CT),MADRUGADA
MANIZALES (CT),MADRUGADA
VILLAMARIA,MOVILIZACIONVESPERTINA
FLORENCIA (CT),MOVILIZACIONMATUTINA
FLORENCIA (CT),MADRUGADA
YOPAL (CT),MADRUGADA
YOPAL (CT),MADRUGADA
POPAYAN (CT),MOVILIZACIONVESPERTINA
POPAYAN (CT),ALMUERZO
POPAYAN (CT),ALMUERZO
POPAYAN (CT),MANHANA
AGUACHICA,MADRUGADA
VALLEDUPAR (CT),NOCHE
VALLEDUPAR (CT),NOCHE
VALLEDUPAR (CT),NOCHE
CERETE,MOVILIZACIONVESPERTINA
CHINU,MADRUGADA
MONTERIA (CT),NOCHE
SAHAGUN,MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
MAICAO,MANHANA
RIOHACHA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MADRUGADA
NEIVA (CT),MADRUGADA
SANTA MARTA (CT),MOVILIZACIONVESPERTINA
SANTA MARTA (CT),MOVILIZACIONVESPERTINA
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),TARDE
SANTA MARTA (CT),NOCHE
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),TARDE
CHACHAGUI,MOVILIZACIONVESPERTINA
IMUES,TARDE
IPIALES,MOVILIZACIONVESPERTINA
IPIALES,MADRUGADA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),ALMUERZO
PASTO (CT),NOCHE
PASTO (CT),NOCHE
PASTO (CT),TARDE
PASTO (CT),ALMUERZO
PASTO (CT),MADRUGADA
PASTO (CT),MOVILIZACIONVESPERTINA
TUQUERRES,NOCHE
CUCUTA (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),TARDE
CUCUTA (CT),NOCHE
ARMENIA (CT),MADRUGADA
ARMENIA (CT),MOVILIZACIONVESPERTINA
ARMENIA (CT),MOVILIZACIONVESPERTINA
ARMENIA (CT),MADRUGADA
CALARCA,MOVILIZACIONVESPERTINA
CALARCA,MADRUGADA
QUIMBAYA,NOCHE
DOSQUEBRADAS,NOCHE
DOSQUEBRADAS,NOCHE
DOSQUEBRADAS,NOCHE
DOSQUEBRADAS,NOCHE
DOSQUEBRADAS,NOCHE
PEREIRA (CT),MOVILIZACIONVESPERTINA
PEREIRA (CT),MANHANA
PEREIRA (CT),NOCHE
PEREIRA (CT),NOCHE
BUENAVENTURA,MOVILIZACIONVESPERTINA
PEREIRA (CT),MANHANA
SAN ANDRES (CT),MOVILIZACIONVESPERTINA
SAN ANDRES (CT),MADRUGADA
BARRANCABERMEJA,TARDE
BARRANCABERMEJA,ALMUERZO
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),TARDE
FLORIDABLANCA,NOCHE
FLORIDABLANCA,MADRUGADA
FLORIDABLANCA,TARDE
FLORIDABLANCA,NOCHE
PIEDECUESTA,MOVILIZACIONVESPERTINA
SAN GIL,NOCHE
SINCELEJO (CT),MADRUGADA
IBAGUE (CT),NOCHE
